job_name,company,address,job_tags,salary,job_info,job_link
架构师,北京首金中小微企业金融服务有限公司,北京市海淀区丹棱街1号互联网金融中心25层,五险一金;绩效奖金;交通补助;餐补;通讯补贴;带薪年假;定期体检;节日福利,2万-4万/月,"岗位职责:1、负责公司系统的架构设计、研发工作；2、承担从业务向技术转换的桥梁作用；3、负责核心技术问题的攻关，系统优化；协助解决项目开发过程中的技术难题；4、协助项目经理制定项目计划和控制项目进度, 保证开发的功能模块可靠的交付（进度、质量），保证系统的正常运行；5、负责辅助并指导系统分析开展设计工作，根据公司技术文档规范编写相应的技术文档；6、负责组织和管理公司内部的技术培训工作；7、负责组织及带领公司内部员工研究与项目相关的新技术；8、管理技术支撑团队并给项目、产品开发实施团队提供技术保障；9、理解系统的业务需求，制定系统的整体框架（包括、技术框架和业务框架）；10、对系统框架相关技术和业务进行培训，指导开发人员开发。并解决系统开发、运行中出现的各种问题。 任职要求:1、能够专注于一线软件开发工作，在开发效率、架构前瞻性、适应性、代码质量上具有远高于一般架构师甚至高级架构师的能力；2、计算机及相关专业本科及以上学历；有大型系统的设计和开发经验，具备优秀的编程能力，对JAVA/php语言有十分深入的了解，对安卓、IOS有深入了解；3、精通分布式、缓存、消息、搜索等机制；了解最新的技术及发展趋向，有大局观念；4、有大数据量、高并发、高可用系统的设计开发经验；5、有丰富的性能调优经验，对多线程、分布式、锁等问题的分析和优化改造具备大量的实战操作；5、逻辑分析能力、学习能力和创新能力强，具有团队合作精神；6、较强的文档撰写能力，良好的语言表达及沟通能力；7、有中/大型互联网金融公司工作经验者优先。
                ",https://m.zhaopin.com//jobs/690206428250183/
java开发助理,北京志联利盟科技发展有限公司,海淀区西二旗辉煌国际大厦,周末双休;五险一金;交通补助;加班补助;全勤奖,4千-6千/月,"1、大专以上学历、计算机相关或理工类专业，2、应届生及有计算机语言者优先(C语言、C++、C#、JAVA、.Net、PHP等一种即可)；    2、学习能力强，喜欢研究新技术，责任心强。三、职业规划：         管理型发展计划：软件开发工程师——领队/系统分析——项目经理/领域专家——高级项目经理——项目负责人四、相关待遇：    1、薪资待遇：按进入的项目组及负责的相关模块不同，享有项目津贴及年终奖等相应奖金。    2、工作时间：周一至周五，9:00——18:00，法定假日休息。    3、享受国家规定的保险福利待遇（五险一金、带薪年假、各项补助等）；    4、公司福利：餐费补贴、通讯补贴、电脑补贴、节日福利等。
                ",https://m.zhaopin.com//jobs/37531378000087492612/
高级程序员,北京大麦城科技有限公司,北京市石景山区石景山路3号玉泉大厦709,五险一金;带薪年假;员工旅游;节日福利;定期体检,1万-1.5万/月,"岗位职责：1、带领团队负责核心复杂功能的实现方案设计、接口设计、编码实现；2、负责现有产品架构的升级/重构/优化；3、负责疑难BUG分析诊断、攻关解决；4、负责及时指导、处理、协调和解决团队开发过程中出现的技术问题。职位要求：1、本科及以上学历，计算机相关专业，3年以上服务器端开发经验；2、扎实的PHP基础，熟悉相关语言，熟练掌握LAMP/LNMP。有PHP成熟开发经验优先；3、扎实的数据库基础，熟悉mysql等数据库系统，具备mysql优化经验；4、熟悉memcache、redis、mongodb等常用nosql解决方案；5、熟悉web开发中各类缓存设计、站点优化方案。具有大并发、大数据量系统设计经验优先； 6、专注技术、对业界的发展动态有较密切的关注；7、较强的文档编写能力，能够按照要求编写架构设计文档；8、较强的表达和沟通能力，良好的团队协作精神和执行力；9、有供应链解决方案相关的业务知识和实战经验者优先；10、有知名互联公司工作经验2年以上。
                ",https://m.zhaopin.com//jobs/28320683500108025915/
java前端开发工程师,易图通科技（北京）有限公司,西南四环诺德中心1号楼,五险一金;带薪年假;定期体检;节日福利;年底双薪,1万-1.5万/月,,https://m.zhaopin.com//jobs/12052973700139519311/
国企高校招聘  网络营销讲师,北京工商管理专修学院,北京市昌平区南口镇南大街21号,绩效奖金;包住;交通补助;餐补;通讯补贴;带薪年假;免费班车;节日福利,1万-1.5万/月,"岗位职责：1.讲授网站建设2.讲授网站运营3.讲授搜索引擎，文案策划任职要求：1.精通baidu google 搜索引擎优化2.精通sem竞价3.熟悉DeDe网站建设4.熟练编写策划方案5.了解整合营销6.了解php优先待遇从优！ 双休 免费住宿、饭补、话补、通勤班车！五一 十一（8天假） 寒假20天（带薪） 工作地点：北京市昌平区南口大街21号  电话：************(韩老师)手机：*********** 邮箱：*****************工作地址：北京市昌平区南口镇南大街21号注：面试必须带上相关的证件
                ",https://m.zhaopin.com//jobs/000643665250262/
3G\4G专业计算机教师,北京商鲲教育控股集团有限公司,北京工商联大厦一、四、七层,,6千-8千/月,,https://m.zhaopin.com//jobs/54694232100076845214/
测试开发工程师,北京掌中讯影科技有限公司,北京市朝阳区朝阳北路常营天街西区星座2栋1107,不加班;周末双休;五险一金;年底双薪;绩效奖金;全勤奖;餐补;员工旅游,6千-8千/月,"职位描述：1、负责运营业务的测试开发工作；2、参与程序架构和代码的评审工作；3、设计与执行测试用例，跟踪定位产品软件中的缺陷或问题；4、根据项目特点，开发测试工具或设计自动化解决方案；5、参与产品策略改进、数据运营等工作。职位要求：1、熟悉Linux/Unix操作系统；2、熟悉PHP/Python/C 或其他脚本语言如ruby/perl/shell等；3、有很强的质量意识，能严格地遵照测试流程规范；4、学习能力强，能快速学习使用新知识；5、具有良好的团队合作精神和积极主动的沟通意识。薪资福利：1、合理优厚的薪金：基本工资+优秀员工激励奖金+节日福利；2、完善的假期组合：带薪年假、带薪病假及法定假期；3、优厚的福利体系：养老保险、医疗保险+补充医疗保险、生育保险、工伤保险及失业保险、住房公积金；4、丰富多彩的员工活动：员工聚餐、节日晚会、旅游活动、优秀员工表彰活动等；5、便利的交通，甲级办公室，舒适的工作环境.
                ",https://m.zhaopin.com//jobs/601810881250016/
H5中级研发工程师,武汉软帝联合科技有限公司,八大处点石商务公园8号楼7层710,五险一金;年底双薪;弹性工作,8千-1.2万/月,,https://m.zhaopin.com//jobs/30752148300267482805/
软件测试工程师,倍新(北京)体育管理有限公司,酒仙桥万红路蓝涛中心18号567GO,员工旅游;节日福利;健身俱乐部;周末双休;定期体检;带薪年假;绩效奖金;年终分红,1万-1.5万/月,"岗位职责：1、负责业务线测试项目工作计划制定及管理，与产品、研发高效配合，为用户体验把关；2、具备用户和产品思维，建立完善的用户反馈处理机制；3、参与产品架构设计和代码研发的评审工作，提出改进意见和可测试性建议；4、设计与执行测试用例，跟踪与定位功能缺陷与问题。5、制定全面的回归测试方案, 不断优化测试方案，提高测试质量，降低产品上线后bug量；6、定期运行回归测试、提交质量报告，不断增加用例覆盖比例；岗位要求：1、全日制计算机相关专业本科及以上学历；2、具备3年以上互联网产品开发或测试经验；有大型项目测试方案制定及跨端项目测试管理经验；3、熟悉常用测试工具，有自动化测试或白盒测试经验优先；4、熟悉互联网分布式系统服务架构及网络编程5、熟练掌握Java/PHP/C#/Python等至少一种开发语言；熟悉mysql、redis、MongoDB、mq等数据存储和处理技术6、熟悉 Jenkins, Gitlab, Maven, gradle等CI/CD工具7、对在线教育相关领域测试或业务有浓厚兴趣；
                ",https://m.zhaopin.com//jobs/cz542860830j00109289914/
服务器（全栈）开发工程师,古点投资有限公司,海淀区北航致真大厦19层,五险一金;周末双休;带薪年假;节日福利;包吃,1.5万-3万/月,,https://m.zhaopin.com//jobs/28574618900139124811/
运维工程师,广州哈奇智能科技有限公司北京分公司,北京市朝阳区东三环中路63号楼富力中心,五险一金;绩效奖金;餐补;带薪年假;弹性工作;定期体检;员工旅游;节日福利,8千-1万/月,"岗位职责：1、熟练使用Shell/Perl/Python语言完成日常运维项目的系统安装、配置与维护；2、负责Linux服务器集群下的Apache、Nginx、PHP、MySQL、Tomcat等常用服务配置，并能够快速部署、配置以及排错；3、建立面向开发部门、业务部门的服务流程和服务标准，执行并监督；4、参与审核、优化公司IT系统以及各应用系统的体系架构；5、应用程序扩容与资源落实，办公设备和电子信息设备的日常管理及维护，网站域名、ICP证等重要材料的申领、备案、年检；6、协助相关部门配合开发需求，测试、调整运维平台并提供一般技术支持；7、完成上级领导交办的其他工作。任职要求：1、本科以上学历，计算机或IT技术相关专业；2、两年以上基础设施运维经验，具备桌面维护、网络管理、服务器管理经验；3、具有较强的学习能力、沟通能力、执行能力和分析能力，能够及时、准确、高效的对所负责工作作出判断并执行，以及对不断优化工作提出可行性方案；4、熟练掌握Linux服务器集群、负载均衡、容灾部署等应用，有高并发、高流量的架构设计经验者与有监控报警平台实际搭建经验者优先考虑。福利待遇：1、 弹性工作时间，午休1.5小时，有午餐补助；2、 五险一金、周末双休、带薪年假、国家法定节假日、团队拓展、定期体检、生日会、年节礼金、工会福利等；3、 发展前景广阔，晋升空间良好，工作氛围愉悦，期待独一无二的你！
                ",https://m.zhaopin.com//jobs/287816314250151/
